"ICD-10-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"T441X1D","242","Poisoning by other medications and drugs"
"T441X1S","242","Poisoning by other medications and drugs"
"T441X3A","242","Poisoning by other medications and drugs"
"T441X3D","242","Poisoning by other medications and drugs"
"T441X3S","242","Poisoning by other medications and drugs"
"T441X4A","242","Poisoning by other medications and drugs"
"T441X4D","242","Poisoning by other medications and drugs"
"T441X4S","242","Poisoning by other medications and drugs"
"T442X1A","242","Poisoning by other medications and drugs"
"T442X1D","242","Poisoning by other medications and drugs"
"T442X1S","242","Poisoning by other medications and drugs"
"T442X3A","242","Poisoning by other medications and drugs"
"T442X3D","242","Poisoning by other medications and drugs"
"T442X3S","242","Poisoning by other medications and drugs"
"T442X4A","242","Poisoning by other medications and drugs"
"T442X4D","242","Poisoning by other medications and drugs"
"T442X4S","242","Poisoning by other medications and drugs"
"T443X1A","242","Poisoning by other medications and drugs"
"T443X1D","242","Poisoning by other medications and drugs"
"T443X1S","242","Poisoning by other medications and drugs"
"T443X3A","242","Poisoning by other medications and drugs"
"T443X3D","242","Poisoning by other medications and drugs"
"T443X3S","242","Poisoning by other medications and drugs"
"T443X4A","242","Poisoning by other medications and drugs"
"T443X4D","242","Poisoning by other medications and drugs"
"T443X4S","242","Poisoning by other medications and drugs"
"T444X1A","242","Poisoning by other medications and drugs"
"T444X1D","242","Poisoning by other medications and drugs"
"T444X1S","242","Poisoning by other medications and drugs"
"T444X3A","242","Poisoning by other medications and drugs"
"T444X3D","242","Poisoning by other medications and drugs"
"T444X3S","242","Poisoning by other medications and drugs"
"T444X4A","242","Poisoning by other medications and drugs"
"T444X4D","242","Poisoning by other medications and drugs"
"T444X4S","242","Poisoning by other medications and drugs"
"T445X1A","242","Poisoning by other medications and drugs"
"T445X1D","242","Poisoning by other medications and drugs"
"T445X1S","242","Poisoning by other medications and drugs"
"T445X3A","242","Poisoning by other medications and drugs"
"T445X3D","242","Poisoning by other medications and drugs"
"T445X3S","242","Poisoning by other medications and drugs"
"T445X4A","242","Poisoning by other medications and drugs"
"T445X4D","242","Poisoning by other medications and drugs"
"T445X4S","242","Poisoning by other medications and drugs"
"T446X1A","242","Poisoning by other medications and drugs"
"T446X1D","242","Poisoning by other medications and drugs"
"T446X1S","242","Poisoning by other medications and drugs"
"T446X3A","242","Poisoning by other medications and drugs"
"T446X3D","242","Poisoning by other medications and drugs"
"T446X3S","242","Poisoning by other medications and drugs"
"T446X4A","242","Poisoning by other medications and drugs"
"T446X4D","242","Poisoning by other medications and drugs"
"T446X4S","242","Poisoning by other medications and drugs"
"T447X1A","242","Poisoning by other medications and drugs"
"T447X1D","242","Poisoning by other medications and drugs"
"T447X1S","242","Poisoning by other medications and drugs"
"T447X3A","242","Poisoning by other medications and drugs"
"T447X3D","242","Poisoning by other medications and drugs"
"T447X3S","242","Poisoning by other medications and drugs"
"T447X4A","242","Poisoning by other medications and drugs"
"T447X4D","242","Poisoning by other medications and drugs"
"T447X4S","242","Poisoning by other medications and drugs"
"T448X1A","242","Poisoning by other medications and drugs"
"T448X1D","242","Poisoning by other medications and drugs"
"T448X1S","242","Poisoning by other medications and drugs"
"T448X3A","242","Poisoning by other medications and drugs"
"T448X3D","242","Poisoning by other medications and drugs"
"T448X3S","242","Poisoning by other medications and drugs"
"T448X4A","242","Poisoning by other medications and drugs"
"T448X4D","242","Poisoning by other medications and drugs"
"T448X4S","242","Poisoning by other medications and drugs"
"T44901A","242","Poisoning by other medications and drugs"
"T44901D","242","Poisoning by other medications and drugs"
"T44901S","242","Poisoning by other medications and drugs"
"T44903A","242","Poisoning by other medications and drugs"
"T44903D","242","Poisoning by other medications and drugs"
"T44903S","242","Poisoning by other medications and drugs"
"T44904A","242","Poisoning by other medications and drugs"
"T44904D","242","Poisoning by other medications and drugs"
"T44904S","242","Poisoning by other medications and drugs"
"T44991A","242","Poisoning by other medications and drugs"
"T44991D","242","Poisoning by other medications and drugs"
"T44991S","242","Poisoning by other medications and drugs"
"T44993A","242","Poisoning by other medications and drugs"
"T44993D","242","Poisoning by other medications and drugs"
"T44993S","242","Poisoning by other medications and drugs"
"T44994A","242","Poisoning by other medications and drugs"
"T44994D","242","Poisoning by other medications and drugs"
"T44994S","242","Poisoning by other medications and drugs"
"T450X1A","242","Poisoning by other medications and drugs"
"T450X1D","242","Poisoning by other medications and drugs"
"T450X1S","242","Poisoning by other medications and drugs"
"T450X3A","242","Poisoning by other medications and drugs"
"T450X3D","242","Poisoning by other medications and drugs"
"T450X3S","242","Poisoning by other medications and drugs"
"T450X4A","242","Poisoning by other medications and drugs"
"T450X4D","242","Poisoning by other medications and drugs"
"T450X4S","242","Poisoning by other medications and drugs"
"T451X1A","242","Poisoning by other medications and drugs"
"T451X1D","242","Poisoning by other medications and drugs"
"T451X1S","242","Poisoning by other medications and drugs"
"T451X3A","242","Poisoning by other medications and drugs"
"T451X3D","242","Poisoning by other medications and drugs"
"T451X3S","242","Poisoning by other medications and drugs"
"T451X4A","242","Poisoning by other medications and drugs"
"T451X4D","242","Poisoning by other medications and drugs"
"T451X4S","242","Poisoning by other medications and drugs"
"T452X1A","242","Poisoning by other medications and drugs"
"T452X1D","242","Poisoning by other medications and drugs"
"T452X1S","242","Poisoning by other medications and drugs"
"T452X3A","242","Poisoning by other medications and drugs"
"T452X3D","242","Poisoning by other medications and drugs"
"T452X3S","242","Poisoning by other medications and drugs"
"T452X4A","242","Poisoning by other medications and drugs"
"T452X4D","242","Poisoning by other medications and drugs"
"T452X4S","242","Poisoning by other medications and drugs"
"T453X1A","242","Poisoning by other medications and drugs"
"T453X1D","242","Poisoning by other medications and drugs"
"T453X1S","242","Poisoning by other medications and drugs"
"T453X3A","242","Poisoning by other medications and drugs"
"T453X3D","242","Poisoning by other medications and drugs"
"T453X3S","242","Poisoning by other medications and drugs"
"T453X4A","242","Poisoning by other medications and drugs"
"T453X4D","242","Poisoning by other medications and drugs"
"T453X4S","242","Poisoning by other medications and drugs"
"T454X1A","242","Poisoning by other medications and drugs"
"T454X1D","242","Poisoning by other medications and drugs"
"T454X1S","242","Poisoning by other medications and drugs"
"T454X3A","242","Poisoning by other medications and drugs"
"T454X3D","242","Poisoning by other medications and drugs"
"T454X3S","242","Poisoning by other medications and drugs"
"T454X4A","242","Poisoning by other medications and drugs"
"T454X4D","242","Poisoning by other medications and drugs"
"T454X4S","242","Poisoning by other medications and drugs"
"T45511A","242","Poisoning by other medications and drugs"
"T45511D","242","Poisoning by other medications and drugs"
"T45511S","242","Poisoning by other medications and drugs"
"T45513A","242","Poisoning by other medications and drugs"
"T45513D","242","Poisoning by other medications and drugs"
"T45513S","242","Poisoning by other medications and drugs"
"T45514A","242","Poisoning by other medications and drugs"
"T45514D","242","Poisoning by other medications and drugs"
"T45514S","242","Poisoning by other medications and drugs"
"T45521A","242","Poisoning by other medications and drugs"
"T45521D","242","Poisoning by other medications and drugs"
"T45521S","242","Poisoning by other medications and drugs"
"T45523A","242","Poisoning by other medications and drugs"
"T45523D","242","Poisoning by other medications and drugs"
"T45523S","242","Poisoning by other medications and drugs"
"T45524A","242","Poisoning by other medications and drugs"
"T45524D","242","Poisoning by other medications and drugs"
"T45524S","242","Poisoning by other medications and drugs"
"T45601A","242","Poisoning by other medications and drugs"
"T45601D","242","Poisoning by other medications and drugs"
"T45601S","242","Poisoning by other medications and drugs"
"T45603A","242","Poisoning by other medications and drugs"
"T45603D","242","Poisoning by other medications and drugs"
"T45603S","242","Poisoning by other medications and drugs"
"T45604A","242","Poisoning by other medications and drugs"
"T45604D","242","Poisoning by other medications and drugs"
"T45604S","242","Poisoning by other medications and drugs"
"T45611A","242","Poisoning by other medications and drugs"
"T45611D","242","Poisoning by other medications and drugs"
"T45611S","242","Poisoning by other medications and drugs"
"T45613A","242","Poisoning by other medications and drugs"
"T45613D","242","Poisoning by other medications and drugs"
"T45613S","242","Poisoning by other medications and drugs"
"T45614A","242","Poisoning by other medications and drugs"
"T45614D","242","Poisoning by other medications and drugs"
"T45614S","242","Poisoning by other medications and drugs"
"T45621A","242","Poisoning by other medications and drugs"
"T45621D","242","Poisoning by other medications and drugs"
"T45621S","242","Poisoning by other medications and drugs"
"T45623A","242","Poisoning by other medications and drugs"
"T45623D","242","Poisoning by other medications and drugs"
"T45623S","242","Poisoning by other medications and drugs"
"T45624A","242","Poisoning by other medications and drugs"
"T45624D","242","Poisoning by other medications and drugs"
"T45624S","242","Poisoning by other medications and drugs"
