V1,i
28752,Coagulopathy
28753,Coagulopathy
28754,Coagulopathy
28755,Coagulopathy
28756,Coagulopathy
28757,Coagulopathy
28758,Coagulopathy
28759,Coagulopathy
28984,Coagulopathy
6493,Coagulopathy
64930,Coagulopathy
64931,Coagulopathy
64932,Coagulopathy
64933,Coagulopathy
64934,Coagulopathy
64935,Coagulopathy
64936,Coagulopathy
64937,Coagulopathy
64938,Coagulopathy
64939,Coagulopathy
2780,Obesity
27800,Obesity
27801,Obesity
27802,Obesity
27803,Obesity
27804,Obesity
27805,Obesity
27806,Obesity
27807,Obesity
27808,Obesity
27809,Obesity
6491,Obesity
64910,Obesity
64911,Obesity
64912,Obesity
64913,Obesity
64914,Obesity
64915,Obesity
64916,Obesity
64917,Obesity
64918,Obesity
64919,Obesity
79391,Obesity
V853,Obesity
V8530,Obesity
V8531,Obesity
V8532,Obesity
V8533,Obesity
V8534,Obesity
V8535,Obesity
V8536,Obesity
V8537,Obesity
V8538,Obesity
V8539,Obesity
V854,Obesity
V8540,Obesity
V8541,Obesity
V8542,Obesity
V8543,Obesity
V8544,Obesity
V8545,Obesity
V8546,Obesity
V8547,Obesity
V8548,Obesity
V8549,Obesity
V8554,Obesity
260,WeightLoss
2600,WeightLoss
26000,WeightLoss
26001,WeightLoss
26002,WeightLoss
26003,WeightLoss
26004,WeightLoss
26005,WeightLoss
26006,WeightLoss
26007,WeightLoss
26008,WeightLoss
26009,WeightLoss
2601,WeightLoss
26010,WeightLoss
26011,WeightLoss
26012,WeightLoss
26013,WeightLoss
26014,WeightLoss
26015,WeightLoss
26016,WeightLoss
26017,WeightLoss
26018,WeightLoss
26019,WeightLoss
2602,WeightLoss
26020,WeightLoss
26021,WeightLoss
26022,WeightLoss
26023,WeightLoss
26024,WeightLoss
26025,WeightLoss
26026,WeightLoss
26027,WeightLoss
26028,WeightLoss
26029,WeightLoss
2603,WeightLoss
26030,WeightLoss
26031,WeightLoss
26032,WeightLoss
26033,WeightLoss
26034,WeightLoss
26035,WeightLoss
26036,WeightLoss
26037,WeightLoss
26038,WeightLoss
26039,WeightLoss
2604,WeightLoss
26040,WeightLoss
26041,WeightLoss
26042,WeightLoss
26043,WeightLoss
26044,WeightLoss
26045,WeightLoss
26046,WeightLoss
26047,WeightLoss
26048,WeightLoss
26049,WeightLoss
2605,WeightLoss
26050,WeightLoss
26051,WeightLoss
26052,WeightLoss
26053,WeightLoss
26054,WeightLoss
26055,WeightLoss
26056,WeightLoss
26057,WeightLoss
26058,WeightLoss
26059,WeightLoss
2606,WeightLoss
26060,WeightLoss
26061,WeightLoss
26062,WeightLoss
26063,WeightLoss
26064,WeightLoss
26065,WeightLoss
26066,WeightLoss
26067,WeightLoss
26068,WeightLoss
26069,WeightLoss
2607,WeightLoss
26070,WeightLoss
26071,WeightLoss
26072,WeightLoss
26073,WeightLoss
26074,WeightLoss
26075,WeightLoss
26076,WeightLoss
26077,WeightLoss
26078,WeightLoss
26079,WeightLoss
2608,WeightLoss
26080,WeightLoss
26081,WeightLoss
26082,WeightLoss
26083,WeightLoss
26084,WeightLoss
26085,WeightLoss
26086,WeightLoss
26087,WeightLoss
26088,WeightLoss
26089,WeightLoss
2609,WeightLoss
26090,WeightLoss
26091,WeightLoss
26092,WeightLoss
26093,WeightLoss
26094,WeightLoss
26095,WeightLoss
26096,WeightLoss
26097,WeightLoss
26098,WeightLoss
26099,WeightLoss
261,WeightLoss
2610,WeightLoss
26100,WeightLoss
26101,WeightLoss
26102,WeightLoss
26103,WeightLoss
26104,WeightLoss
26105,WeightLoss
26106,WeightLoss
26107,WeightLoss
26108,WeightLoss
26109,WeightLoss
2611,WeightLoss
26110,WeightLoss
26111,WeightLoss
26112,WeightLoss
26113,WeightLoss
26114,WeightLoss
26115,WeightLoss
26116,WeightLoss
26117,WeightLoss
26118,WeightLoss
26119,WeightLoss
2612,WeightLoss
26120,WeightLoss
26121,WeightLoss
26122,WeightLoss
26123,WeightLoss
26124,WeightLoss
26125,WeightLoss
26126,WeightLoss
26127,WeightLoss
26128,WeightLoss
26129,WeightLoss
2613,WeightLoss
26130,WeightLoss
26131,WeightLoss
26132,WeightLoss
26133,WeightLoss
26134,WeightLoss
26135,WeightLoss
26136,WeightLoss
26137,WeightLoss
26138,WeightLoss
26139,WeightLoss
2614,WeightLoss
26140,WeightLoss
26141,WeightLoss
26142,WeightLoss
26143,WeightLoss
26144,WeightLoss
26145,WeightLoss
26146,WeightLoss
26147,WeightLoss
26148,WeightLoss
26149,WeightLoss
2615,WeightLoss
26150,WeightLoss
26151,WeightLoss
26152,WeightLoss
26153,WeightLoss
26154,WeightLoss
26155,WeightLoss
26156,WeightLoss
26157,WeightLoss
26158,WeightLoss
26159,WeightLoss
2616,WeightLoss
26160,WeightLoss
26161,WeightLoss
26162,WeightLoss
26163,WeightLoss
26164,WeightLoss
26165,WeightLoss
26166,WeightLoss
26167,WeightLoss
26168,WeightLoss
26169,WeightLoss
2617,WeightLoss
26170,WeightLoss
26171,WeightLoss
26172,WeightLoss
26173,WeightLoss
26174,WeightLoss
26175,WeightLoss
26176,WeightLoss
26177,WeightLoss
26178,WeightLoss
26179,WeightLoss
2618,WeightLoss
26180,WeightLoss
26181,WeightLoss
26182,WeightLoss
26183,WeightLoss
26184,WeightLoss
26185,WeightLoss
26186,WeightLoss
26187,WeightLoss
26188,WeightLoss
26189,WeightLoss
2619,WeightLoss
26190,WeightLoss
26191,WeightLoss
26192,WeightLoss
26193,WeightLoss
26194,WeightLoss
26195,WeightLoss
26196,WeightLoss
26197,WeightLoss
26198,WeightLoss
26199,WeightLoss
262,WeightLoss
2620,WeightLoss
26200,WeightLoss
26201,WeightLoss
26202,WeightLoss
26203,WeightLoss
26204,WeightLoss
26205,WeightLoss
26206,WeightLoss
26207,WeightLoss
26208,WeightLoss
26209,WeightLoss
2621,WeightLoss
26210,WeightLoss
26211,WeightLoss
26212,WeightLoss
26213,WeightLoss
26214,WeightLoss
26215,WeightLoss
26216,WeightLoss
26217,WeightLoss
26218,WeightLoss
26219,WeightLoss
2622,WeightLoss
26220,WeightLoss
26221,WeightLoss
26222,WeightLoss
26223,WeightLoss
26224,WeightLoss
26225,WeightLoss
26226,WeightLoss
26227,WeightLoss
26228,WeightLoss
26229,WeightLoss
2623,WeightLoss
26230,WeightLoss
26231,WeightLoss
26232,WeightLoss
26233,WeightLoss
26234,WeightLoss
26235,WeightLoss
26236,WeightLoss
26237,WeightLoss
26238,WeightLoss
26239,WeightLoss
2624,WeightLoss
26240,WeightLoss
26241,WeightLoss
26242,WeightLoss
26243,WeightLoss
26244,WeightLoss
26245,WeightLoss
26246,WeightLoss
26247,WeightLoss
26248,WeightLoss
26249,WeightLoss
2625,WeightLoss
26250,WeightLoss
26251,WeightLoss
26252,WeightLoss
26253,WeightLoss
26254,WeightLoss
26255,WeightLoss
26256,WeightLoss
26257,WeightLoss
26258,WeightLoss
26259,WeightLoss
2626,WeightLoss
26260,WeightLoss
26261,WeightLoss
26262,WeightLoss
26263,WeightLoss
26264,WeightLoss
26265,WeightLoss
26266,WeightLoss
26267,WeightLoss
26268,WeightLoss
26269,WeightLoss
2627,WeightLoss
26270,WeightLoss
26271,WeightLoss
26272,WeightLoss
26273,WeightLoss
26274,WeightLoss
26275,WeightLoss
26276,WeightLoss
26277,WeightLoss
26278,WeightLoss
26279,WeightLoss
2628,WeightLoss
26280,WeightLoss
26281,WeightLoss
26282,WeightLoss
26283,WeightLoss
26284,WeightLoss
26285,WeightLoss
26286,WeightLoss
26287,WeightLoss
26288,WeightLoss
26289,WeightLoss
2629,WeightLoss
26290,WeightLoss
26291,WeightLoss
26292,WeightLoss
26293,WeightLoss
26294,WeightLoss
26295,WeightLoss
26296,WeightLoss
26297,WeightLoss
26298,WeightLoss
26299,WeightLoss
263,WeightLoss
2630,WeightLoss
26300,WeightLoss
26301,WeightLoss
26302,WeightLoss
26303,WeightLoss
26304,WeightLoss
26305,WeightLoss
26306,WeightLoss
26307,WeightLoss
26308,WeightLoss
26309,WeightLoss
2631,WeightLoss
26310,WeightLoss
26311,WeightLoss
26312,WeightLoss
26313,WeightLoss
26314,WeightLoss
26315,WeightLoss
26316,WeightLoss
26317,WeightLoss
26318,WeightLoss
26319,WeightLoss
2632,WeightLoss
26320,WeightLoss
26321,WeightLoss
26322,WeightLoss
26323,WeightLoss
26324,WeightLoss
26325,WeightLoss
26326,WeightLoss
26327,WeightLoss
26328,WeightLoss
26329,WeightLoss
2633,WeightLoss
26330,WeightLoss
26331,WeightLoss
26332,WeightLoss
26333,WeightLoss
26334,WeightLoss
26335,WeightLoss
26336,WeightLoss
26337,WeightLoss
26338,WeightLoss
26339,WeightLoss
2634,WeightLoss
26340,WeightLoss
26341,WeightLoss
26342,WeightLoss
26343,WeightLoss
26344,WeightLoss
26345,WeightLoss
26346,WeightLoss
26347,WeightLoss
26348,WeightLoss
26349,WeightLoss
2635,WeightLoss
26350,WeightLoss
26351,WeightLoss
26352,WeightLoss
26353,WeightLoss
26354,WeightLoss
26355,WeightLoss
26356,WeightLoss
26357,WeightLoss
26358,WeightLoss
26359,WeightLoss
2636,WeightLoss
26360,WeightLoss
26361,WeightLoss
26362,WeightLoss
26363,WeightLoss
26364,WeightLoss
26365,WeightLoss
26366,WeightLoss
26367,WeightLoss
26368,WeightLoss
26369,WeightLoss
2637,WeightLoss
26370,WeightLoss
26371,WeightLoss
26372,WeightLoss
26373,WeightLoss
26374,WeightLoss
26375,WeightLoss
26376,WeightLoss
26377,WeightLoss
26378,WeightLoss
26379,WeightLoss
2638,WeightLoss
26380,WeightLoss
26381,WeightLoss
26382,WeightLoss
26383,WeightLoss
26384,WeightLoss
26385,WeightLoss
26386,WeightLoss
26387,WeightLoss
26388,WeightLoss
26389,WeightLoss
2639,WeightLoss
26390,WeightLoss
26391,WeightLoss
26392,WeightLoss
26393,WeightLoss
26394,WeightLoss
26395,WeightLoss
26396,WeightLoss
26397,WeightLoss
26398,WeightLoss
26399,WeightLoss
7832,WeightLoss
78320,WeightLoss
78321,WeightLoss
78322,WeightLoss
78323,WeightLoss
78324,WeightLoss
78325,WeightLoss
78326,WeightLoss
78327,WeightLoss
78328,WeightLoss
78329,WeightLoss
276,FluidsLytes
2760,FluidsLytes
27600,FluidsLytes
27601,FluidsLytes
27602,FluidsLytes
27603,FluidsLytes
27604,FluidsLytes
27605,FluidsLytes
27606,FluidsLytes
27607,FluidsLytes
27608,FluidsLytes
27609,FluidsLytes
2761,FluidsLytes
27610,FluidsLytes
27611,FluidsLytes
27612,FluidsLytes
27613,FluidsLytes
27614,FluidsLytes
27615,FluidsLytes
27616,FluidsLytes
27617,FluidsLytes
27618,FluidsLytes
27619,FluidsLytes
2762,FluidsLytes
27620,FluidsLytes
27621,FluidsLytes
27622,FluidsLytes
27623,FluidsLytes
27624,FluidsLytes
27625,FluidsLytes
27626,FluidsLytes
27627,FluidsLytes
27628,FluidsLytes
27629,FluidsLytes
2763,FluidsLytes
27630,FluidsLytes
27631,FluidsLytes
27632,FluidsLytes
27633,FluidsLytes
27634,FluidsLytes
27635,FluidsLytes
27636,FluidsLytes
27637,FluidsLytes
27638,FluidsLytes
27639,FluidsLytes
2764,FluidsLytes
27640,FluidsLytes
27641,FluidsLytes
27642,FluidsLytes
27643,FluidsLytes
27644,FluidsLytes
27645,FluidsLytes
27646,FluidsLytes
27647,FluidsLytes
27648,FluidsLytes
27649,FluidsLytes
2765,FluidsLytes
27650,FluidsLytes
27651,FluidsLytes
27652,FluidsLytes
27653,FluidsLytes
27654,FluidsLytes
27655,FluidsLytes
27656,FluidsLytes
27657,FluidsLytes
27658,FluidsLytes
27659,FluidsLytes
2766,FluidsLytes
27660,FluidsLytes
27661,FluidsLytes
27662,FluidsLytes
27663,FluidsLytes
27664,FluidsLytes
27665,FluidsLytes
27666,FluidsLytes
27667,FluidsLytes
27668,FluidsLytes
27669,FluidsLytes
2767,FluidsLytes
27670,FluidsLytes
27671,FluidsLytes
27672,FluidsLytes
27673,FluidsLytes
27674,FluidsLytes
27675,FluidsLytes
27676,FluidsLytes
27677,FluidsLytes
27678,FluidsLytes
27679,FluidsLytes
2768,FluidsLytes
27680,FluidsLytes
27681,FluidsLytes
27682,FluidsLytes
27683,FluidsLytes
27684,FluidsLytes
27685,FluidsLytes
27686,FluidsLytes
27687,FluidsLytes
27688,FluidsLytes
27689,FluidsLytes
2769,FluidsLytes
27690,FluidsLytes
27691,FluidsLytes
27692,FluidsLytes
27693,FluidsLytes
27694,FluidsLytes
27695,FluidsLytes
27696,FluidsLytes
27697,FluidsLytes
27698,FluidsLytes
27699,FluidsLytes
2800,BloodLoss
28000,BloodLoss
28001,BloodLoss
28002,BloodLoss
28003,BloodLoss
28004,BloodLoss
28005,BloodLoss
28006,BloodLoss
28007,BloodLoss
28008,BloodLoss
28009,BloodLoss
6482,BloodLoss
64820,BloodLoss
64821,BloodLoss
64822,BloodLoss
64823,BloodLoss
64824,BloodLoss
64825,BloodLoss
64826,BloodLoss
64827,BloodLoss
64828,BloodLoss
64829,BloodLoss
2801,Anemia
28010,Anemia
28011,Anemia
28012,Anemia
28013,Anemia
28014,Anemia
28015,Anemia
28016,Anemia
28017,Anemia
28018,Anemia
28019,Anemia
2802,Anemia
28020,Anemia
28021,Anemia
28022,Anemia
28023,Anemia
28024,Anemia
28025,Anemia
28026,Anemia
28027,Anemia
28028,Anemia
28029,Anemia
2803,Anemia
28030,Anemia
28031,Anemia
28032,Anemia
28033,Anemia
28034,Anemia
28035,Anemia
28036,Anemia
28037,Anemia
28038,Anemia
28039,Anemia
2804,Anemia
28040,Anemia
28041,Anemia
28042,Anemia
28043,Anemia
28044,Anemia
28045,Anemia
28046,Anemia
28047,Anemia
28048,Anemia
28049,Anemia
2805,Anemia
28050,Anemia
28051,Anemia
28052,Anemia
28053,Anemia
28054,Anemia
28055,Anemia
28056,Anemia
28057,Anemia
28058,Anemia
28059,Anemia
2806,Anemia
28060,Anemia
28061,Anemia
28062,Anemia
28063,Anemia
28064,Anemia
28065,Anemia
28066,Anemia
28067,Anemia
28068,Anemia
28069,Anemia
2807,Anemia
28070,Anemia
28071,Anemia
28072,Anemia
28073,Anemia
28074,Anemia
28075,Anemia
28076,Anemia
28077,Anemia
28078,Anemia
28079,Anemia
2808,Anemia
28080,Anemia
28081,Anemia
28082,Anemia
28083,Anemia
28084,Anemia
28085,Anemia
28086,Anemia
28087,Anemia
28088,Anemia
28089,Anemia
2809,Anemia
28090,Anemia
28091,Anemia
28092,Anemia
28093,Anemia
28094,Anemia
28095,Anemia
28096,Anemia
28097,Anemia
28098,Anemia
28099,Anemia
281,Anemia
2810,Anemia
28100,Anemia
28101,Anemia
28102,Anemia
28103,Anemia
28104,Anemia
28105,Anemia
28106,Anemia
28107,Anemia
28108,Anemia
28109,Anemia
2811,Anemia
28110,Anemia
28111,Anemia
28112,Anemia
28113,Anemia
28114,Anemia
28115,Anemia
28116,Anemia
28117,Anemia
28118,Anemia
28119,Anemia
2812,Anemia
28120,Anemia
28121,Anemia
28122,Anemia
28123,Anemia
28124,Anemia
28125,Anemia
28126,Anemia
28127,Anemia
28128,Anemia
28129,Anemia
2813,Anemia
28130,Anemia
28131,Anemia
28132,Anemia
28133,Anemia
28134,Anemia
28135,Anemia
28136,Anemia
28137,Anemia
28138,Anemia
28139,Anemia
2814,Anemia
28140,Anemia
28141,Anemia
28142,Anemia
28143,Anemia
28144,Anemia
28145,Anemia
28146,Anemia
28147,Anemia
28148,Anemia
28149,Anemia
2815,Anemia
28150,Anemia
28151,Anemia
28152,Anemia
28153,Anemia
28154,Anemia
28155,Anemia
28156,Anemia
28157,Anemia
28158,Anemia
28159,Anemia
2816,Anemia
28160,Anemia
28161,Anemia
28162,Anemia
28163,Anemia
28164,Anemia
28165,Anemia
28166,Anemia
28167,Anemia
28168,Anemia
28169,Anemia
2817,Anemia
28170,Anemia
28171,Anemia
28172,Anemia
28173,Anemia
28174,Anemia
28175,Anemia
28176,Anemia
28177,Anemia
28178,Anemia
28179,Anemia
2818,Anemia
28180,Anemia
28181,Anemia
28182,Anemia
28183,Anemia
28184,Anemia
28185,Anemia
28186,Anemia
28187,Anemia
28188,Anemia
28189,Anemia
2819,Anemia
28190,Anemia
28191,Anemia
28192,Anemia
28193,Anemia
28194,Anemia
28195,Anemia
28196,Anemia
28197,Anemia
28198,Anemia
28199,Anemia
2852,Anemia
28520,Anemia
28521,Anemia
28522,Anemia
28523,Anemia
28524,Anemia
28525,Anemia
28526,Anemia
28527,Anemia
28528,Anemia
28529,Anemia
2859,Anemia
28590,Anemia
28591,Anemia
28592,Anemia
28593,Anemia
28594,Anemia
28595,Anemia
28596,Anemia
28597,Anemia
28598,Anemia
28599,Anemia
2910,Alcohol
29100,Alcohol
29101,Alcohol
29102,Alcohol
29103,Alcohol
29104,Alcohol
29105,Alcohol
29106,Alcohol
29107,Alcohol
29108,Alcohol
29109,Alcohol
2911,Alcohol
29110,Alcohol
29111,Alcohol
29112,Alcohol
29113,Alcohol
29114,Alcohol
29115,Alcohol
29116,Alcohol
29117,Alcohol
29118,Alcohol
29119,Alcohol
2912,Alcohol
29120,Alcohol
29121,Alcohol
29122,Alcohol
29123,Alcohol
29124,Alcohol
29125,Alcohol
29126,Alcohol
29127,Alcohol
29128,Alcohol
29129,Alcohol
2913,Alcohol
29130,Alcohol
29131,Alcohol
29132,Alcohol
29133,Alcohol
29134,Alcohol
29135,Alcohol
29136,Alcohol
29137,Alcohol
29138,Alcohol
29139,Alcohol
2915,Alcohol
29150,Alcohol
29151,Alcohol
29152,Alcohol
29153,Alcohol
29154,Alcohol
29155,Alcohol
29156,Alcohol
29157,Alcohol
29158,Alcohol
29159,Alcohol
2918,Alcohol
29180,Alcohol
29181,Alcohol
29182,Alcohol
29183,Alcohol
29184,Alcohol
29185,Alcohol
29186,Alcohol
29187,Alcohol
29188,Alcohol
29189,Alcohol
2919,Alcohol
29190,Alcohol
29191,Alcohol
29192,Alcohol
29193,Alcohol
29194,Alcohol
29195,Alcohol
29196,Alcohol
29197,Alcohol
29198,Alcohol
29199,Alcohol
303,Alcohol
3030,Alcohol
30300,Alcohol
30301,Alcohol
30302,Alcohol
30303,Alcohol
30304,Alcohol
30305,Alcohol
30306,Alcohol
30307,Alcohol
30308,Alcohol
30309,Alcohol
3031,Alcohol
30310,Alcohol
30311,Alcohol
30312,Alcohol
30313,Alcohol
30314,Alcohol
30315,Alcohol
30316,Alcohol
30317,Alcohol
30318,Alcohol
30319,Alcohol
3032,Alcohol
30320,Alcohol
30321,Alcohol
30322,Alcohol
30323,Alcohol
30324,Alcohol
30325,Alcohol
30326,Alcohol
30327,Alcohol
30328,Alcohol
30329,Alcohol
3033,Alcohol
30330,Alcohol
30331,Alcohol
30332,Alcohol
30333,Alcohol
30334,Alcohol
30335,Alcohol
30336,Alcohol
30337,Alcohol
30338,Alcohol
30339,Alcohol
3034,Alcohol
30340,Alcohol
30341,Alcohol
30342,Alcohol
30343,Alcohol
30344,Alcohol
30345,Alcohol
30346,Alcohol
30347,Alcohol
30348,Alcohol
30349,Alcohol
3035,Alcohol
30350,Alcohol
30351,Alcohol
30352,Alcohol
30353,Alcohol
30354,Alcohol
30355,Alcohol
30356,Alcohol
30357,Alcohol
30358,Alcohol
30359,Alcohol
3036,Alcohol
30360,Alcohol
30361,Alcohol
30362,Alcohol
30363,Alcohol
30364,Alcohol
30365,Alcohol
30366,Alcohol
30367,Alcohol
30368,Alcohol
30369,Alcohol
3037,Alcohol
30370,Alcohol
30371,Alcohol
30372,Alcohol
30373,Alcohol
30374,Alcohol
30375,Alcohol
30376,Alcohol
30377,Alcohol
30378,Alcohol
30379,Alcohol
3038,Alcohol
30380,Alcohol
30381,Alcohol
30382,Alcohol
30383,Alcohol
30384,Alcohol
30385,Alcohol
30386,Alcohol
30387,Alcohol
30388,Alcohol
30389,Alcohol
3039,Alcohol
30390,Alcohol
30391,Alcohol
30392,Alcohol
30393,Alcohol
30394,Alcohol
30395,Alcohol
30396,Alcohol
30397,Alcohol
30398,Alcohol
30399,Alcohol
3050,Alcohol
30500,Alcohol
30501,Alcohol
30502,Alcohol
30503,Alcohol
30504,Alcohol
30505,Alcohol
30506,Alcohol
30507,Alcohol
30508,Alcohol
30509,Alcohol
2920,Drugs
29200,Drugs
29201,Drugs
29202,Drugs
29203,Drugs
29204,Drugs
29205,Drugs
29206,Drugs
29207,Drugs
29208,Drugs
29209,Drugs
29282,Drugs
29283,Drugs
29284,Drugs
29285,Drugs
29286,Drugs
29287,Drugs
29288,Drugs
29289,Drugs
2929,Drugs
29290,Drugs
29291,Drugs
29292,Drugs
29293,Drugs
29294,Drugs
29295,Drugs
29296,Drugs
29297,Drugs
29298,Drugs
29299,Drugs
304,Drugs
3040,Drugs
30400,Drugs
30401,Drugs
30402,Drugs
30403,Drugs
30404,Drugs
30405,Drugs
30406,Drugs
30407,Drugs
30408,Drugs
30409,Drugs
3041,Drugs
30410,Drugs
30411,Drugs
30412,Drugs
30413,Drugs
30414,Drugs
30415,Drugs
30416,Drugs
30417,Drugs
30418,Drugs
30419,Drugs
3042,Drugs
30420,Drugs
30421,Drugs
30422,Drugs
30423,Drugs
30424,Drugs
30425,Drugs
30426,Drugs
30427,Drugs
30428,Drugs
30429,Drugs
3043,Drugs
30430,Drugs
30431,Drugs
30432,Drugs
30433,Drugs
30434,Drugs
30435,Drugs
30436,Drugs
30437,Drugs
30438,Drugs
30439,Drugs
3044,Drugs
30440,Drugs
30441,Drugs
30442,Drugs
30443,Drugs
30444,Drugs
30445,Drugs
30446,Drugs
30447,Drugs
30448,Drugs
30449,Drugs
3045,Drugs
30450,Drugs
30451,Drugs
30452,Drugs
30453,Drugs
30454,Drugs
30455,Drugs
30456,Drugs
30457,Drugs
30458,Drugs
30459,Drugs
3046,Drugs
30460,Drugs
30461,Drugs
30462,Drugs
30463,Drugs
30464,Drugs
30465,Drugs
30466,Drugs
30467,Drugs
30468,Drugs
30469,Drugs
3047,Drugs
30470,Drugs
30471,Drugs
30472,Drugs
30473,Drugs
30474,Drugs
30475,Drugs
30476,Drugs
30477,Drugs
30478,Drugs
30479,Drugs
3048,Drugs
30480,Drugs
30481,Drugs
30482,Drugs
30483,Drugs
30484,Drugs
30485,Drugs
30486,Drugs
30487,Drugs
30488,Drugs
30489,Drugs
3049,Drugs
30490,Drugs
30491,Drugs
30492,Drugs
30493,Drugs
30494,Drugs
30495,Drugs
30496,Drugs
30497,Drugs
30498,Drugs
30499,Drugs
3052,Drugs
30520,Drugs
30521,Drugs
30522,Drugs
30523,Drugs
30524,Drugs
30525,Drugs
30526,Drugs
30527,Drugs
30528,Drugs
30529,Drugs
3053,Drugs
30530,Drugs
30531,Drugs
30532,Drugs
30533,Drugs
30534,Drugs
30535,Drugs
30536,Drugs
30537,Drugs
30538,Drugs
30539,Drugs
3054,Drugs
30540,Drugs
30541,Drugs
30542,Drugs
30543,Drugs
30544,Drugs
30545,Drugs
30546,Drugs
30547,Drugs
30548,Drugs
30549,Drugs
3055,Drugs
30550,Drugs
30551,Drugs
30552,Drugs
30553,Drugs
30554,Drugs
30555,Drugs
30556,Drugs
30557,Drugs
30558,Drugs
30559,Drugs
3056,Drugs
30560,Drugs
30561,Drugs
30562,Drugs
30563,Drugs
30564,Drugs
30565,Drugs
30566,Drugs
30567,Drugs
30568,Drugs
30569,Drugs
3057,Drugs
30570,Drugs
30571,Drugs
30572,Drugs
30573,Drugs
30574,Drugs
30575,Drugs
30576,Drugs
30577,Drugs
30578,Drugs
30579,Drugs
3058,Drugs
30580,Drugs
30581,Drugs
30582,Drugs
30583,Drugs
30584,Drugs
30585,Drugs
30586,Drugs
30587,Drugs
30588,Drugs
30589,Drugs
3059,Drugs
30590,Drugs
30591,Drugs
30592,Drugs
30593,Drugs
30594,Drugs
30595,Drugs
30596,Drugs
30597,Drugs
30598,Drugs
30599,Drugs
6483,Drugs
64830,Drugs
64831,Drugs
64832,Drugs
64833,Drugs
64834,Drugs
64835,Drugs
64836,Drugs
64837,Drugs
64838,Drugs
64839,Drugs
295,Psychoses
2950,Psychoses
29500,Psychoses
29501,Psychoses
29502,Psychoses
29503,Psychoses
29504,Psychoses
29505,Psychoses
29506,Psychoses
29507,Psychoses
29508,Psychoses
29509,Psychoses
2951,Psychoses
29510,Psychoses
29511,Psychoses
29512,Psychoses
29513,Psychoses
29514,Psychoses
29515,Psychoses
29516,Psychoses
29517,Psychoses
29518,Psychoses
29519,Psychoses
2952,Psychoses
29520,Psychoses
29521,Psychoses
29522,Psychoses
29523,Psychoses
29524,Psychoses
29525,Psychoses
29526,Psychoses
29527,Psychoses
29528,Psychoses
29529,Psychoses
2953,Psychoses
29530,Psychoses
29531,Psychoses
29532,Psychoses
29533,Psychoses
29534,Psychoses
29535,Psychoses
29536,Psychoses
29537,Psychoses
29538,Psychoses
29539,Psychoses
2954,Psychoses
29540,Psychoses
29541,Psychoses
29542,Psychoses
29543,Psychoses
29544,Psychoses
29545,Psychoses
29546,Psychoses
29547,Psychoses
29548,Psychoses
29549,Psychoses
2955,Psychoses
29550,Psychoses
29551,Psychoses
29552,Psychoses
29553,Psychoses
29554,Psychoses
29555,Psychoses
29556,Psychoses
29557,Psychoses
29558,Psychoses
29559,Psychoses
2956,Psychoses
29560,Psychoses
29561,Psychoses
29562,Psychoses
29563,Psychoses
29564,Psychoses
29565,Psychoses
29566,Psychoses
29567,Psychoses
29568,Psychoses
29569,Psychoses
2957,Psychoses
29570,Psychoses
29571,Psychoses
29572,Psychoses
29573,Psychoses
29574,Psychoses
29575,Psychoses
29576,Psychoses
29577,Psychoses
29578,Psychoses
29579,Psychoses
2958,Psychoses
29580,Psychoses
29581,Psychoses
29582,Psychoses
29583,Psychoses
29584,Psychoses
29585,Psychoses
29586,Psychoses
29587,Psychoses
29588,Psychoses
29589,Psychoses
2959,Psychoses
29590,Psychoses
29591,Psychoses
29592,Psychoses
29593,Psychoses
29594,Psychoses
29595,Psychoses
29596,Psychoses
29597,Psychoses
29598,Psychoses
29599,Psychoses
296,Psychoses
2960,Psychoses
29600,Psychoses
29601,Psychoses
29602,Psychoses
29603,Psychoses
29604,Psychoses
29605,Psychoses
29606,Psychoses
29607,Psychoses
29608,Psychoses
29609,Psychoses
2961,Psychoses
29610,Psychoses
29611,Psychoses
29612,Psychoses
29613,Psychoses
29614,Psychoses
29615,Psychoses
29616,Psychoses
29617,Psychoses
29618,Psychoses
29619,Psychoses
2962,Psychoses
29620,Psychoses
29621,Psychoses
29622,Psychoses
29623,Psychoses
29624,Psychoses
29625,Psychoses
29626,Psychoses
29627,Psychoses
29628,Psychoses
29629,Psychoses
2963,Psychoses
29630,Psychoses
29631,Psychoses
29632,Psychoses
29633,Psychoses
29634,Psychoses
29635,Psychoses
29636,Psychoses
29637,Psychoses
29638,Psychoses
29639,Psychoses
2964,Psychoses
29640,Psychoses
29641,Psychoses
29642,Psychoses
29643,Psychoses
29644,Psychoses
29645,Psychoses
29646,Psychoses
29647,Psychoses
29648,Psychoses
29649,Psychoses
2965,Psychoses
29650,Psychoses
29651,Psychoses
29652,Psychoses
29653,Psychoses
29654,Psychoses
29655,Psychoses
29656,Psychoses
29657,Psychoses
29658,Psychoses
29659,Psychoses
2966,Psychoses
29660,Psychoses
29661,Psychoses
29662,Psychoses
29663,Psychoses
29664,Psychoses
29665,Psychoses
29666,Psychoses
29667,Psychoses
29668,Psychoses
29669,Psychoses
2967,Psychoses
29670,Psychoses
29671,Psychoses
29672,Psychoses
29673,Psychoses
29674,Psychoses
29675,Psychoses
29676,Psychoses
29677,Psychoses
29678,Psychoses
29679,Psychoses
2968,Psychoses
29680,Psychoses
29681,Psychoses
29682,Psychoses
